a a. 하나의, 어느 하나의, 어떤(a. certain), 같은
a few 조금은 있는
a fond 충분히;철저하게
a fortiori 한층 유력한 이유로;더욱 더
a good many 상당히 많은
a great many 굉장히 많은
a la mode 유행의;유행을 따라서;아이스크림을 친 파이
a little 조금은;적으나마
a lot of 많은(=lots of)
a-frame a. n.  a(자)형의, A형 틀(무거운 물건, 호이스트, 샤프트, 파이프 등을 받치는 데 씀)
a-sub n. 원자력 잠수함
a.B.S. x. American Bible Society, absent absolute(ly) abstract
a.C.I.S. x. Associate of the Chartered Institute of Secretaries
a.C.L.S. x. american council of learned societies
a.C.U. x. =Autocycle Union
a.E.R.E. n. Automatic Energy Research Establishment, 원자력 연구소
a.d. 그리스도기원;서기(Anno Domini의 약자)
a.m. 오전;상오(ante meridiem의 약자)
a.n.. Other n. 익명씨, 선수 미정
a.V.C. n. American Veterans' Committee미국 재향 군인회
aardvark n. 땅돼지, 남아프리카산 땅돼지
Aaron n. 아론(모세의 형, 유태교 최초의 제사장)
Aaron's beard x. 물레나물, 범의귀 따위의 속명
Aaron's rod x. 식물 미역취 따위의 속명
ab n.학사(Artium Baccalaureus;혈액형
aba n. 염소털로짠옷감, (아라비아인의)소매 없는 긴 겉옷
abac n. 계산도표, 조견도표
abaca n. 마닐라삼
abaci n.abcus의 복수형
aback ad.뒤로, 후방으로, 돛이 거꾸로, be taken~ 뜻밖에, (느닷없이)당하다, 깜짝 놀라다
abacus n. 수판, 주판, (둥근 기둥의)대접받침
abaddon n. 지옥, 나락, (=apollyon)
abaft ad.prep. 뒤로, 뒤에, 고물(선미)에(aft)
abalone n. 전복
abampere n. 절대 암페어, 10암페어(전류위 cgs 전자단위)
abandon 1)버리다, 버려두다, 단념하다, 2)내맡기다, (집, 동네를)떠나다, 3)유기하다(술)에 젖다, (절망)에 빠지다
abandoned a.버림받은;방탕한;파렴치한
abandonee n. (유기 자산의)피위부자
abandoner n.유기자;위부자
abandonment n.포기
abas n.(그리스 신화)아바스
abase vt. 낮추다, (지위나 품위를)떨어뜨리다(degrade), 창피를 주다
abasement n.(품위의)실추;굴욕
abash vt. 부끄럽게 하다, 당황케 하다(=embarrass)
abashment n.수치;곤혹
abasia n. (뇌중추 장애 등에 의한)보행불능증
abate vt. 1)할인하다, 내리다, 할인하다, 덜다, 누그러뜨리다2)줄다 약해지다, 누그러지다
abatement n.인하
abatis n. 가시울타리, 철조망
abattis n.녹채;가시 울타리;철조망
abattoir n. 도살장, 공설도축장
Abba n. 아버지(기도에서의 하나님, 마가 XIV:36)
abb n.애브(저급 털 섬유);씨실
abbacy n. 대수도원장의 관할구역, 대수도원장의 직(임기)
abbatial a. 대수도원(장)의, 대수녀원장의
abbe n. (프랑스의)대수도원장, 신부
abbess n. 여자수녀원장(CF, ABBOT)
abbey n. 수도원
abbot n. 수도원장
abbotcy n.대수도원장의 직(권);대수도원장의 임기(=abbacy)
abbotship n.대수도원장의 직(권);대수도원장의 임기(=abbacy)
abbreviate vt. 줄이다, 단축하다
abbreviation n. 생략, 약어, 약자
ABC n. =alphabet;초보, 입문서
ABCC Atomic Bomb Casualties Commission x. 원폭 상해 조사 위원회
abdicate vt. (권리, 지위를)버리다, 퇴위하다, 퇴관하다
abdication n. 사직, 퇴위, 퇴관
abdicator n. 포기자, 퇴위자, 양위자
abdomen n. 배, 복부
abdominal a. 복부의
abdominous a.올챙이배의
abducent a.(근육 등이)외전인
abduct vt. 유괴하다, 외전시키다
abduction n.유괴;탈취
abductor n. 유괴자, 외전근
Abe n. 아브라함의 통칭
abeam ad.(배위 용골에)가로로(선채와T자를이루어)
abecedarian n. 초학(심)자, 초보의, 기본의, 아무것도 모르는
abed ad.잠자리에
Abel n. 아벨(아담의 둘째아들, 형 가인에게 살해됨)
Aberdeen n. 스콜틀랜드의 동북부도시, 스모치테리어개
abele n.사시나무
abelmosk n.닥풀속의 상록 관목
aberdevin n. 검은방울새(유럽산)
aberrance n. 탈선, 과오
Aberdonian a. 에버딘의사람
aberrancy n. 탈선, 과오
aberrant a. 정도를(바른 길을) 벗어난, 탈선적인
aberration n. 바른 길을 벗어남, 정신 이상, (렌즈의)수차
abet vt. 부추기다
abetment n.교사;선동
abetter n.교사자;선동자
abettor n.교사자;선동자
abeyance n. 중절, 정지
abhor vt. 몹시 싫어하다, 혐오하다(detest)
abhorrence n. 혐오, 아주 싫은 것, 싫은(to me), 몹시 싫은(OF IT), 서로 용납치(맞지)않는(TO, FROM)
abhorrent a.몹시 싫은;지겨운;서로 용납 안 되는;상반되는
abidance n. 지속, 거주, 체재, (..의)준수
abide vi. 머무르다, 살다, 지탱(지속)하다
abide by x. (약속, 결의 따위를)굳게 지키다, 따르다, 규칙을 엄수하다
abiding a. 영속적인
abidingly ad.영속하여;변치 않고
abigail n. 시녀, 몸종
ability n. 능력, 수완(to do), 재능
abiochemistry n. 무기화학
abiogenesis n. 자연발생론
abiogenetic a.자연 발생(론)의
abiogenist n.자연 발생론자;우발론자
abiotic a. 생명(생물)에 관계없는, 비생물적인
abirritant n. a. 진정제, 자극완화제(의)
abject a. 비참한, 비열한
abjection n. 영락, 비열함
abjectly ad.비열함
abjure vt. 맹세코 그만두다, (주의, 의견 등을)버리다
ablactation n.젖떼기;이유
ablate vt.vi.제거하다
ablation n. 제거, 삭마, (로켓)융제(우주선의 대기권 재돌입시 피복 물질의 녹음)
ablative n. a. 탈격(의), ~absolute 탈격 독립구
ablator n. 융제물질
ablaut n. 모음전환(gradation)(보기:sing-sang-sung)
ablaze ad.불타올라, 격하여, set~ 불태우다
able a. 재능 있는, 유능한, 능란한, 자격이 있는, ..할 수 있는, be~to(do)~할 수 있다 , -ible()suf. 기능을 나타내는 형용사를 만듦, admirable, comfort-able, accessible, sensible
ablebodied a. 강건(강장)한, 튼튼한(an...seaman)적임(일등)선원
abloom ad.a. 꽃이 피어
ablush ad.a. 얼굴을 붉혀
ablution n. (몸을)깨끗이 씻음, 목욕 재계, 깨끗이 씻는 물
ably ad.훌륭히, 교묘히
ably ad.훌륭히, 교묘히, 유능히
ABM n. 탄도탄요격 미사일(Atomic Bomb Mission 원폭 조사 위원회
abnegate n. (권리 등을)버리다, 자제하다, (쾌락 등을)끊다
abnegation n.거절;기권;극기;자제
abnormal a. 비정상인, 이상의, 변태의, 변칙의(~psychology 이상 심리학)
abnormality n. 이상, 변칙, 병신, 불구
ABO n. 혈액조직ABO분류법
Abo-o, ab-o n. =ABORIGINAL
abnormally ad.보통과 다르게;변태적으로
abnormity n.이상;변칙;이형;기형
abo n.a.원주민(의)
aboard ad.prep. 배 안에(로), 차내에(로)
abode v n.  abide의 과거(분사), 거주, 주거, 체류
abolish vt. a. n.  폐지하다, 철폐하다(~.a..ble, ~ment)
abolishable a.철폐(폐지)할 수 있는
abolishment n.폐지
abolition n. 폐지, 노예 폐지(~ism)(노예)폐지론, ~ist(노예)페지론자)
abolitionist n.(노예)폐지론자
abomasum n. 동물의 추위(반추 동물의 제 4위)
Abomb n. 원자, 고속용으로 개조한 중고차(hot rod)
abomasus n.(반추 동물의)제4위;주름위;취위
abominable a. ad, 싫은, 지겨운, 지독한, the~snowman(히말라야의)설인, -bly 미울 정도로, 지겹게
abominably ad.가증스레;몹시;지독히
abominate vt. 혐오하다, 몹시 싫어하다
abomination n. 혐오, 증오, 싫은 일
aboriginal a. n.  처음부터의, 원주의, 토착민의, 원주민, 토인, 토착의 동식물
aboriginally ad.당초부터;원래는
aborigines n. 원주민, 토착민
aborning ad.태어나려하고 있는, 수행되기 전에
abort vi. n.  1)유산하다, 조산하다, 실패하다, 발육이 안된 채 끝나다, 로켓비행이 중단 되다, 프로그램 실행의 중지
aborticide n.낙태;낙태약
abortifacient n. a. 낙태약, 유산을 촉진하는 
abortion n. 유산, 조산, 유산아, 낙태, 실패, 기형물, 불구 발육부전, (artificial~인공 유산, ~ist 낙태의)
abortionist n.낙태 시술자;낙태 지지자
abortive  a. 유산의, 조산의, 실패의, 발육부전의
abortively ad.유산적으로;실패적으로
abought v.aby의 과거,과거분사
aboulia n. =abulia
abound vi. a. ad, ..이 많다(Trout~in this lake=This lake~s with trout 이 호수에는 송어가 많다)(~ing, ~ingly)
about prep. ad, a. vt. ~에 대하여, ~의 주위에, ~의 여기저기에, 대략, 약, ~경에, ..의 둘레에, 도처에, 병이 돌아서 , 소문등이 퍼저서
aboutface vi. n.  뒤로 돌다(돌기), (사상 따위)전향하다, 전향
above prep. ad, a. n.  ~보다 위에, ~을 넘어, ~보다 윗자리에
above all 특히 그중에서도
aboveaverage a. 평균을 넘는, 보통 아닌, 괜찮은
aboveboard ad.pred. 있는그대로의, 공명히
abovedeck ad.a. 갑판 위에서, 공명정대하게, 있는 그대로
aboveground ad.지상에, 매장되지 않은, 생존하다
abovementioned a. 상술한, 위에 말한
abovestairs ad.a. 위층에
abovo ad.(L.=from the egg) 처음부터
Abp x. archbishop
abracadabra , 이마를 삼각형으로 그듭쓴(병 예방의)부적, 주문, 뜻 모를 말(gibberish)
abrachia n. 결여(증), 상지(의학용어)
abractness n. 추상성
abradant a.(문질러)벗기는;닳게 하는 n.연마제(=abrasive)
abrade vt. vi. 닳리다, 문대어 벗기다, 신경질나게하다
abrader n. 연삭기
Abraham n. 남자 이름, 아브라함(유태인의 조상)
Abrahamman n. 가짜로 미치광이 짓을 하며 다니는 거지(영국에서)
Abram n. 남자이름, 아브람
abranchiate n. 아가미없는(동물)
abraser n. =ABRADER
abrasion n. 벗겨짐, 문질러 닦음, 찰과상, 마멸(된곳)
abrasive a. 연마의, 꺼칠꺼칠한, 마찰 있는(인간관계), 피부를 긁히는
abreact vt. 정화하다(억압된 감정을), ..을 해제하다
abreaction n. (억압 감정)해방, 소산
abreast ad.나란히, 어깨를 나란히 하여, keep~of(with)(the times)(시세)에 뒤지지 않고 따라가다
abridge vt. 1)단축하다, 적요하다, 간추리다, 줄이다2) ..으로부터 ..을 빼앗다(deprive)
abridgement n. 요약본, 초본, 적요, 축소, 단축, 요약
abroach ad.pred. a. (통의)마개를 따고, 퍼져서
abroad ad.
abrogate vt. (법률, 습관 등을)폐기하다
abrogation n. 폐지
abrogative a. 폐지(폐기)의
abrogator n. 폐기자, 철회자
abrupt a. 느닷없는, 험준한, 퉁명스러운, (글의 앞뒤가)동일하지 않는
abruption n. (급격한)분열, 분리
abruptly ad.갑자기(=suddenly), 뜻밖에, 퉁명스럽게, 무뚝뚝하게
Absalom n. 압살롬(다윗의 셋째 아들, 부왕을 배반했음)
abscess n. 종기, 농양
abscessed a. 종기가 생긴
abscind vt. 절단하다, 잘라내다
abscise vt. vi. ..절단하다, 절제하다
abscissa n. 횡선, 가로 좌표
abscissae n.abscissa(가로좌표)의 복수형
abscission n. (수술에 의한)절단, 절제, 갑작스런 중단
abscond vi. n.  도망하다(~with the money 돈가지고 도망치다) ~enc 도망, 실종
abscondence n. 도망, 실종
abseil n. vi. (자일을 쓰는)현수하강, 현수하강을 하다
absence n. 부재, 결석, 결핍, 없음(of), 방심(~of mind 방심, in the~of ..이 없기 때문에, 이 없을 경우에)
absent a. ad, 부재의, 결석의, 없는, 멍청한, 결석시키다(~oneself from ..을 비우다, 결석하다), ~ad 멍하여, 멍하게
absentee n. a. 부재자, 부재지주, 부재투표자의(를위한)(~ism부재지수제도)사보타즈전술
absentee ballot x. 부재 투표 용지
absenteeism n. 부재지주 제도, 장기 결석, 계획적 결근
absentee voter x. 부재 투표자
absentee voting x. 부재자 투표
absently ad.얼빠져, 넋을 잃고
absentminded a. ad, 방심 상태의, 멍(청)한(~ly)
absentmindedly ad.건성으로;얼빠지게;한심하게
absinth n.압상트(프랑스산 독한 술)
absinthe n. 압생트(독한술)
absinthism n. 압생트중독(술)
absitomen int, (제발)이것이 흉조가 아니길! 맙소사 맙소사
absolute a. 절대의, 순수한, 무조건의, 전제의, 절대온도(고도)의, (컴퓨터)기계어로 쓰인
absolute alcohol x. 무수 알코올
absolute altitude x. 절대 고도
absolute ceiling x. 절대 상승 하도(안전 비행이 가능한)
absolute construction x. 독립 구문
absolute humidity x. 절대 습도
absolute infinitive x. (participle)독립 부정사(분사)
absolutely ad.아주 맞았어, 그래
absolute magnitude x. 절대 등급
absolute majority x. 절대 다수
absolute monarchy x. 전제 군주 정체
absolute music x. 절대 음악(표제 음악에 대해서)
absoluteness n. 
absolute pitch x. 절대 음고(음감)
absolute temperature x. 절대 온도
absolute value x. 절대값
absolute zero x. 절대 영도(-273도)
absolution n. (회개한 자의)면죄, 책임 해제
absolutism n. 전제주의, 독재 정치
absolutist n. 절대론자, 전제정치론자, 전체주의자
absolutize vt. 절대화하다
absolve vt. 방면하다, 사면하다, 무죄를 언도하다
absonant a. 조화되지 않는
absorb vt. 흡수하다, 병합하다, 동화하다, (흥미로)이끌다(be~ed by ..에 흡수(병합)되다
absorbability n. 흡수됨, 피흡수성
absorbable a. 흡수되는, 흡수되기 쉬운
absorbed a. 마음을 빼앗긴, 열중한, 여념 없는
absorbedly ad.열중하여
absorbefacient a. n.  흡수성의, 흡수제
absorbency n. 흡수성
absorbent a. n.  흡수성의, 흡수제
absorbent cotton x. 탈지면
absorbent cotton x. 탈지면
absorbing  a. 흡수하는, 흥미진진한
absorbingly ad.열중케 할 정도로;열광적으로
absorptance n. 흡수율(비)
absorption n. 흡수, 몰두
absorption band x. 흡수대
absorption spectrum x. 흡수 스펙트럼
absorptive a. 흡수하는, 흡수력 있는, 흡수성의
absquatulate vi. 뺑소니 치다, 종적을 감추다
abstain vi. n.  끊다, 자제하다, 삼가다(from), 금주하다(~ern)절제가, 금주가
abstainer n.절제가;금주가
abstemious a. 절제하는, (an~diet)절식
abstemiously ad.절제하여
abstention n. 절제, 자제(from), 기권
abstentious a. (술을)끊은, 절제하는
absterge vt. 씻어내다(없애다), 깨끗이 하다
abstergent a. n.  세척력이 있는, 깨끗이 하는, 세제
abstersion n. 세정, 청정화
abstersive a. 께끗이 하는, =ABSTERGENT
abstinence n. 금욕, 절제, 금주
abstinency n.절제;금욕;금주;금육재
abstinent a. 절제하는, 금욕적인, 금주하는
abstracism n. 추상주의
abstract a. 추상적인, 공상적인, 심원한, 방심한, 추상파의
abstracted a. 추상된, 추출된
abstracter n. 추출하는 사람(물건)
abstraction n. 추상, 추출, 추상파의 작품, 방심, 절취
abstractionist n.추상파 화가
abstractionmonger n. 공상가, 얼빠진 사람
abstractive a. 추상적인, 추출력 있는, 초록의
abstractly ad.추상적으로
abstract noun x. 추상명사
abstruse a. 난해(심원)
